UNIVERSITY,COURSE ID,COURSE NAME,LESSON NAME,FILE
UPC,27,Fundamentos para el Cálculo,Semana 2 :Uso de la Calculadora,resources/12221/Ecuaciones.pdf
UPC,27,Fundamentos para el Cálculo,Semana 2: Sistema de ecuaciones lineales y no lineales,resources/12230/Sistema de ecuaciones lineales y no lineales.pdf
UPC,27,Fundamentos para el Cálculo,Semana 2: Sistema de ecuaciones lineales y no lineales,resources/12230/Ecuaciones.pdf
UPC,27,Fundamentos para el Cálculo,Semana 2: Intervalos e inecuaciones,resources/12235/Intervalos e inecuaciones.pdf
UPC,27,Fundamentos para el Cálculo,Semana 3: Inecuaciones Cuadráticas,resources/16561/03.2 Inecuaciones cuadráticas y racionales.pdf
UPC,27,Fundamentos para el Cálculo,Semana 3: Inecuaciones Racionales,resources/16569/03.2 Inecuaciones cuadráticas y racionales.pdf
UPC,27,Fundamentos para el Cálculo,Semana 4: Gráficas en el plano,resources/16577/2.1 Gráficas en el plano (1).pdf
UPC,27,Fundamentos para el Cálculo,Semana 4: Rectas,resources/16584/2.2 Rectas.pdf
UPC,27,Fundamentos para el Cálculo,Semana 4: Examen PC1 - 2018-2,courses/lessons/PC1 - Clase integral.pdf
UPC,27,Fundamentos para el Cálculo,Semana 5 : Transformaciones Gráficos,resources/22767/3.9 Transformaciones gráficas (1) (1).ppt
UPC,27,Fundamentos para el Cálculo,Semana 6 : Aplcaciones de la Función Lineal y la Depreciación,resources/22774/Aplicaciones de la función lineal y depreciación.ppt
UPC,27,Fundamentos para el Cálculo,Semana 6 : Aplicación de la Función Lineal en el Contexto Económico,resources/22780/Aplicaciones de la función lineal en un contexto económico.ppt
UPC,27,Fundamentos para el Cálculo,Semana 6 : Aplcaciones a las Funciones de Oferta y Demanda,resources/22786/Aplicaciones de las funciones a la oferta y demanda.ppt
UPC,27,Fundamentos para el Cálculo,Semana 7 - Tarea academica 2 modelo 1,resources/22791/TA 2. Fundamentos para el Calculo..pdf
UPC,27,Fundamentos para el Cálculo,Semana 7 - Repaso para el Parcial 1,resources/22794/clase en vivo fundamentos parcial.pdf
UPC,27,Fundamentos para el Cálculo,Exámen parcial 2018-1,resources/23568/parcial 2018-1.pdf
UPC,27,Fundamentos para el Cálculo,Semana 9 - Función Cuadrática,resources/24228/3.10 Función cuadrática (1).ppt
UPC,27,Fundamentos para el Cálculo,Semana 11 - Límite de una Función,resources/24359/4.1 Límite de una función.ppt
UPC,27,Fundamentos para el Cálculo,Resolución de exámen final 2017-1,courses/lessons/CASO I.pdf
UPC,27,Fundamentos para el Cálculo,Final 2017-2,courses/lessons/Examen final 2017-2  Fundamentos de calculo.pdf
UPC,27,Fundamentos para el Cálculo,Final 2018-1,courses/lessons/Final 2018-1.pdf
UPC,28,Cálculo para Administradores,Semana 1 - Derivada,resources/12072/semana1-derivada (1).pdf
UPC,28,Cálculo para Administradores,Semana 1 - Reglas de Diferenciación,resources/12089/semana1- reglas de diferenciación (1).pdf
UPC,28,Cálculo para Administradores,Semana 1 - Razón de Cambio Instantánea,resources/12099/semana1- Razón de Cambio Instantánea y porcentual (1).pdf
UPC,28,Cálculo para Administradores,Semana 1 - Razón de Cambio Relativa y Porcentual,resources/12113/semana1- Razón de Cambio Instantánea y porcentual (1).pdf
UPC,28,Cálculo para Administradores,Semana 2 - Aproximación por Incrementos y Marginalidad,"resources/12132/Semana2- Aproximación por incrementos, analisis marginal (1).pdf"
UPC,28,Cálculo para Administradores,Semana 2 - Diferenciabilidad y Continuidad,resources/12157/semana2-Diferenciabilidad y Continuidad (1).pdf
UPC,28,Cálculo para Administradores,Semana 2 - Regla de la Cadena y la Potencia,resources/12180/semana 2 - Regla de la cadena y de la potencia.pdf
UPC,28,Cálculo para Administradores,Semana 3 - Derivada de una Función Logarítmica y Exponencial,resources/16609/semana 3 - derivada de logaritmo y exponencial.pdf
UPC,28,Cálculo para Administradores,Semana 3 - Diferenciación implicita,resources/16617/semana 3 - Derivación Implícita.pdf
UPC,28,Cálculo para Administradores,Semana 3 - Diferenciación logarítmica y Derivadas de orden superior,resources/16626/semana 3 - Diferenciación Logarítmica y de orden superio.pdf
UPC,28,Cálculo para Administradores,Semana 4 - Extremos relativos,resources/16637/semana 4 - Extremos Relativos.pdf
UPC,28,Cálculo para Administradores,Semana 4 - Misión 1 - Modelo 1,resources/16646/misión 1- tipo 1 UPC- Calculo de Adm - semana 4.pdf
UPC,28,Cálculo para Administradores,Semana 4 - Tarea Académica - Tipo 3,resources/17216/Misión1 tipo3.pdf
UPC,28,Cálculo para Administradores,Semana 4 - Tarea Académica - Tipo 4,resources/17219/Misión 1 tipo 4.pdf
UPC,28,Cálculo para Administradores,Semana 4 - Examen PC1 2018-2,courses/lessons/PC1-CALCULO DE ADMINISTRADOES 2019.docx
UPC,28,Cálculo para Administradores,Semana 5 - Extremos absolutos en Intervalos cerrados,resources/22677/semana 5 - Extremos Absolutos En Intervalos Cerrados.pdf
UPC,28,Cálculo para Administradores,Semana 5 - Elasticidad puntual de la demanda,resources/22683/semana 5 - Elasticidad Puntual de la Demanda.pdf
UPC,28,Cálculo para Administradores,Semana 5 - Concavidad y Prueba de la segunda derivada,resources/22690/semana 5 - Concavidad y prueba de la segunda derivada.pdf
UPC,28,Cálculo para Administradores,Semana 6 - Trazados de Figura - Asintota Vertical y Asintota Horizontal,resources/22697/Semana 6 - Asíntota Vertical y Asintota Horizontal.pdf
UPC,28,Cálculo para Administradores,Semana 6 - Asintota Oblicua,resources/22703/semana 6 - Asíntota Oblicua.pdf
UPC,28,Cálculo para Administradores,Semana 6 - Procedimiento de optimización,resources/22707/semana 6 - Procedimiento de optimización.pdf
UPC,28,Cálculo para Administradores,Semana 7 - Examen Parcial,resources/22742/clase en vivo calculo diddli.docx
UPC,28,Cálculo para Administradores,Semana 7 - Clase Integral 2017-2,resources/22753/clase integral en vivo.pdf
UPC,28,Cálculo para Administradores,Parcial 2018-1,resources/23576/Parcial 2018-1.pdf
UPC,28,Cálculo para Administradores,Semana 15 - Tarea Academica 4 - Tipo 1,resources/24373/MA459_Caso-2_Misión-4.pdf
UPC,28,Cálculo para Administradores,Resolución del Exámen Final 2017-1,courses/lessons/Clase integral - Exámen final 2017-2.pdf
UPC,28,Cálculo para Administradores,Resolución del Exámen Final 2017-1,courses/lessons/Clase integral - Exámen final 2017-1.pdf
UPC,28,Cálculo para Administradores,Final 2017-2,courses/lessons/Examen Final Calculo de Administradores 2017-2.pdf
UPC,28,Cálculo para Administradores,Final 2018-1,courses/lessons/final 2018-1.pdf
UL,31,GFA,Resolución de  PC1 - 2017 - 1,resources/7977/Ejercicios.pdf
UL,31,GFA,Resolución de  PC1 - 2017 - 1,resources/7977/Solucion Pc1 GFA.xlsx
UL,31,GFA,"Valorización de Acciones, Leasing",resources/8906/Solucion Pc1 GFA.xlsx
UL,31,GFA,"Valorización de Acciones, Leasing",resources/8906/Ejercicios.pdf
UL,31,GFA,Resolución del PARCIAL 2017-1,resources/23171/GFA  Diddli.xlsx
UL,31,GFA,Resolución del PARCIAL 2017-1,resources/23171/Examen Parcial GFA 2017-1.pdf
UL,31,GFA,Examen Parcial 2016-2,resources/23176/SOLUCION CLASE PARCIAL 2016-2.xlsx
UL,31,GFA,Examen Parcial 2016-2,resources/23176/Examen Parcial GFA 2016-2.docx
UL,31,GFA,Resolución del Parcial 2017-0,resources/23180/clase 3  parcial.docx
UL,31,GFA,Resolución del Parcial 2017-0,resources/23180/clase 3 parte 2.xlsx
UL,31,GFA,Resolución del Parcial 2017-0,resources/23180/clase 3.xlsx
UL,31,GFA,"Valorización de Acciones, Leasing Resolución PC2 2017-1",resources/24056/clase 2 PC2  GFA Diddli.xlsx
UL,31,GFA,"Valorización de Acciones, Leasing Resolución PC2 2017-1",resources/24056/clase 1 Pc2.docx
UL,31,GFA,PC2 - Acciones,resources/24061/Clase 2.xlsx
UL,31,GFA,PC2 - Acciones,resources/24061/2da practica calificada Sec 873 (1).pdf
UL,31,GFA,Práctica 3,resources/24065/Resolución ejercicio 1 y 2.xlsx
UL,31,GFA,Práctica 3,resources/24065/Practica 3.pdf
UL,31,GFA,Práctica 3,resources/24068/PC3 -2017-2 REY.xlsx
UL,31,GFA,Práctica 3,resources/24068/3era Practica Calificada R.Rey 873 2017-02(1).docx
UL,31,GFA,Valorización,courses/lessons/4ta Practica Calificada GFA 2017-01 Sec 806.pdf
UL,31,GFA,Valorización,courses/lessons/Valorización pc4.xlsx
UL,31,GFA,PC4 2016-2,courses/lessons/4ta Practica Calificada GFA 2016-02 Sec 872.pdf
UL,31,GFA,PC4 2016-2,courses/lessons/PC 4 5.xlsx
UL,31,GFA,PC4 2016-2,courses/lessons/PC 4 2016-2.xlsx
UL,31,GFA,Costo y Estructura Capital,courses/lessons/Clase 1.xlsx
UL,31,GFA,Costo y Estructura Capital,courses/lessons/Gestion Financiera Avanzada   Tema.docx
UL,31,GFA,Valorizacion de Empresa y Proyectos,courses/lessons/Formulario Valorización GFA.pdf
UL,31,GFA,Valorizacion de Empresa y Proyectos,courses/lessons/Ejercicio 2 Roche Solución.xlsx
UL,31,GFA,Valorizacion de Empresa y Proyectos,courses/lessons/Clase 2 GFA por terminar.xlsx
UL,31,GFA,Valorizacion de Empresa y Proyectos,courses/lessons/GFA 2 FINAL diddli.pdf
UL,31,GFA,Valorizacion de Empresa y Proyectos,courses/lessons/GESTION FINANCIERA AVANZADA.pdf
UL,31,GFA,Valorizacion de Empresa y Proyectos,courses/lessons/Solución 4ta PC Sec 804 2017-00.xlsx
UL,31,GFA,Examen Final 2017-2,courses/lessons/GFA 5 FINAL - EF 2017-2.pdf
UL,31,GFA,Examen Final 2017-2,courses/lessons/GFA examen final 2017-2.xlsx
UL,32,AIF,Análisis de la Información Financiera,resources/7978/Ejercicios.docx
UL,32,AIF,"Ejercicios de Ratios, Ebitda, Nopat","resources/23309/Ejercicios de Ratios, Ebitda, Nopat.pdf"
UL,32,AIF,Resolucion Parcial - 2017-1,resources/23317/AIF EP 2017-1 arreglar el recurso.docx
UL,32,AIF,Resolución Parcial - 2017-2,resources/23322/Resolución EP 2017-2.xlsx
UL,32,AIF,Resolución Parcial - 2017-2,resources/23322/EP 2017-2 AIF.docx
UL,32,AIF,Examen final - 2017-1,courses/lessons/AIF  Ex Final - 3 ejercicios.pdf
UL,32,AIF,Proyecciones,courses/lessons/CASO 1.pdf
UL,32,AIF,Exámen final - 2017-2,courses/lessons/exámen final 2017-2.pdf
UPC,33,EVA,Teoría para la PC1,resources/7312/Formulario.pdf
UPC,33,EVA,Resolución de PC1 2015-2,resources/7411/PC01_201701_A.xlsx
UPC,33,EVA,Resolución de PC1 2015-2,resources/7411/PC01_201701_Aaa.pdf
UPC,33,EVA,Resolución de PC1 2015-2,resources/7411/Formulario.pdf
UPC,33,EVA,Resolución de PC1 2015-2,resources/7411/PC01_201701_A.docx
UPC,33,EVA,Resolución de PC1 2015-2,resources/7411/PC01_201502_Bresciani.pdf
UPC,33,EVA,Resolución de PC1 2017-1,resources/12744/PC01_201701_Aaa.pdf
UPC,33,EVA,Resolución de PC1 2017-1,resources/12744/Formulario-de-EVA-UPC (1).pdf
UPC,33,EVA,Resolución de PC1 2018-0,resources/18250/PC01_201800_Escalante.docx
UPC,33,EVA,Resolución de Parcial 2016-1,resources/22953/EP_201601.xlsx
UPC,33,EVA,Resolución de Parcial 2016-1,resources/22953/Formulario-de-EVA-UPC (1).pdf
UPC,33,EVA,Resolución de Parcial 2016-1,resources/22953/EP_201601 EVA.pdf
UPC,33,EVA,Resolución de Parcial 2016-2,resources/22959/EP_201602.pdf
UPC,33,EVA,Resolución de Parcial 2016-2,resources/22959/EP_201602.xlsx
UPC,33,EVA,Resolución de Parcial 2017-0,resources/22965/EP_201700.pdf
UPC,33,EVA,Resolución de Parcial 2017-0,resources/22965/EP_201700.xlsx
UPC,33,EVA,Resolución de Parcial 2017-1,resources/22970/EP 2017-1.xlsx
UPC,33,EVA,Resolución de Parcial 2017-1,resources/22970/EP 2017-1.pdf
UPC,33,EVA,Clase en Vivo - FC con IGV e Indicadores,resources/22975/EVA Clase en vivo corregido.xlsx
UPC,33,EVA,Clase en Vivo - FC con IGV e Indicadores,resources/22975/EVA Clase en vivo corregido.pdf
UPC,33,EVA,Parcial 2017-2,resources/22982/EP_201702-.pdf
UPC,33,EVA,Parcial 2018-0,resources/23543/EP_201800.pdf
UPC,33,EVA,Parcial 2018-1,resources/23570/EP_201801.pdf
UPC,33,EVA,Teoría para la PC2,resources/24378/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Árboles de Decisión,resources/24383/Ejercicio de Árboles de Decisión.pdf
UPC,33,EVA,Árboles de Decisión,resources/24383/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Escenarios con Inflación,resources/24386/Ejercicio de Escenarios con Inflación.pdf
UPC,33,EVA,Escenarios con Inflación,resources/24386/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Flujos con Inflación,resources/24390/Ejercicio de Flujos con Inflación.pdf
UPC,33,EVA,Flujos con Inflación,resources/24390/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Ejercicios de Beta Cok y Warc,resources/24392/Ejercicios de Beta Cok y Warc.pdf
UPC,33,EVA,Ejercicios de Beta Cok y Warc,resources/24392/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Exámen final 2017-0,courses/lessons/EF_201700.pdf
UPC,33,EVA,Exámen final 2017-0,courses/lessons/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Exámen final 2016-2,courses/lessons/EF_201602.pdf
UPC,33,EVA,Exámen final 2016-2,courses/lessons/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Exámen final 2017-1,courses/lessons/EVA Final 2017-1 (1).pdf
UPC,33,EVA,Exámen final 2017-1,courses/lessons/Formulario-de-EVA-UPC.pdf
UPC,33,EVA,Exámen final 2017-2,courses/lessons/EF_201702.docx
UPC,33,EVA,Exámen final 2018-1,courses/lessons/EF_201801.xlsx
UPC,33,EVA,Exámen final 2018-1,courses/lessons/EPIP Final(1) cortar el examen 201801.pdf
UP,34,Estadística 2,Variable aleatoria unidimensional,resources/7398/Clase 1 Variable Aleatoria Unidimensional.docx
UP,34,Estadística 2,Principales distribuciones,resources/7402/Clase 2 Principales Distribuciones Discretas (1).docx
UP,34,Estadística 2,Principales distribuciones,resources/7402/Clase 2 Principales Distribuciones Continuas (1).docx
UP,34,Estadística 2,Variable bidimensional,resources/7408/Clase 3 Variable Aleatoria Bidimensional.docx
UP,34,Estadística 2,Asesoría de 2018-1,resources/17782/Est2-2018-1 A1.pdf
UP,34,Estadística 2,Asesoría de 2018-1,resources/22673/Est2-2018-2 A1.pdf
UP,34,Estadística 2,Asesoría 2019-1,courses/lessons/Est2-2019-1 A1.pdf
UP,34,Estadística 2,Teoría,resources/23032/Esta2-Teoria pc2.pdf
UP,34,Estadística 2,Resolución de Prácticas Pasadas,resources/23034/EAp2-2015-1A2.pdf
UP,34,Estadística 2,Resolución de Prácticas Pasadas,resources/23034/2015-1.pdf
UP,34,Estadística 2,Resolución de Prácticas Pasadas,resources/23039/EAp2-2016-2A2-Sol.pdf
UP,34,Estadística 2,Resolución de Prácticas Pasadas,resources/23039/2016-2.pdf
UP,34,Estadística 2,Resolución de la Tarea,resources/23044/Tarea 2 Esta 2.pdf
UP,34,Estadística 2,Resolución de la Tarea 1,resources/23051/Tarea N°2.pdf
UP,34,Estadística 2,Asesoría 2018-1 - Parte 1,resources/23055/Est2-2018-1 A2.pdf
UP,34,Estadística 2,Distribuciones Especiales,resources/23647/Esta2-Teoria Parcial 1.pdf
UP,34,Estadística 2,Distribuciones Especiales,resources/23647/Asesoría.pdf
UP,34,Estadística 2,Distribuciones Especiales,resources/23647/EAp2-2016-2A2-Sol.pdf
UP,34,Estadística 2,Distribuciones Especiales,resources/23647/Solución de Asesoría.pptx
UP,34,Estadística 2,Controles de Teoría,resources/23653/Controles-EP_EAII-Parte 2.pdf
UP,34,Estadística 2,Controles de Teoría,resources/23653/Controles-EP_EAII-Parte 1.pdf
UP,34,Estadística 2,Ejercicios de Repaso 1,resources/23656/Repaso Esta 2.pptx
UP,34,Estadística 2,Ejercicios de Repaso 1,resources/23656/Repaso Esta 2.pdf
UP,34,Estadística 2,Ejercicios de Repaso 2,resources/23661/Repaso esta 2.pdf
UP,34,Estadística 2,Ejercicios de Repaso 2,resources/23661/Repaso esta 2.pptx
UP,34,Estadística 2,Ejercicios de Repaso 3,resources/23666/EAp2-2016-1EP -Sol.pdf
UP,34,Estadística 2,Examen Parcial 2016-1,resources/23671/EAp2-2015-0 EP-Sol.pdf
UP,34,Estadística 2,Examen Parcial 2016-1,resources/23671/EAp2-2015-1 EP-sol.pdf
UP,34,Estadística 2,Examen Parcial 2016-1,resources/23671/EAp2-2015-2 EP-sol.pdf
UP,34,Estadística 2,Examen Parcial 2016-1,resources/23671/EAp2-2016-0 EP-sol.pdf
UP,34,Estadística 2,Examen Parcial 2016-1,resources/23671/EAp2-2016-1 EP-Sol.pdf
UP,34,Estadística 2,Examen Parcial 2017-1,resources/23680/EAp2-2017-1EP Solucion.pdf
UP,34,Estadística 2,Solución de la Tarea 2 y preguntas diversas,resources/23686/EAp2-2017-1EP Solucio?n.pdf
UP,34,Estadística 2,Tópicos generales para el examen parcial,resources/23695/Est2-2018-0 T2(1).pdf
UP,34,Estadística 2,Resolución del Parcial 2018-1,resources/23766/Est2-2018-1 EPsol.pdf
UP,34,Estadística 2,Parcial 2018-2,courses/lessons/Est2-2018-2 EPsol.pdf
UP,34,Estadística 2,Teoría para la PC3,resources/23827/CLASE 1 - PC3 - ESTADISTICA 2.pdf
UP,34,Estadística 2,Teoría para la PC3,resources/23827/CLASE 1 TEORIA - PC3 - ESTADISTICA 2.pdf
UP,34,Estadística 2,Ejercicios de Repaso para la PC3 1,resources/23837/CLASE 2 - PC3 - ESTADISTICA 2.pdf
UP,34,Estadística 2,Ejercicios de Repaso para la PC3 2,resources/23843/Ejercicio 5.pdf
UP,34,Estadística 2,Ejercicios de Repaso para la PC3 2,resources/23843/Ejercicio 3.pdf
UP,34,Estadística 2,Ejercicios de Repaso para la PC3 3,resources/23847/Ejercicio 10.pdf
UP,34,Estadística 2,Ejercicios de Repaso para la PC3 3,resources/23847/Ejercicio 19.pdf
UP,34,Estadística 2,Resolución de Práctica Pasada,resources/23850/Ejercicio.pdf
UP,34,Estadística 2,Resolución de Tarea 1,resources/23971/TAREA 3 ESTA 2.pdf
UP,34,Estadística 2,Resolución de Tarea 1,resources/23977/TAREA 3 ESTA 2.pdf
UP,34,Estadística 2,Resolución de preguntas de la asesoría 2018-1,resources/23982/Est2-2018-1 A3.pdf
UP,34,Estadística 2,Resolución PC 2018-1 (Asesoria),courses/lessons/Asesoria 3 - 2018-2.pdf
UP,34,Estadística 2,Asesoría 2019-0 (PC3 2018-2),courses/lessons/Est2-2019-0 A3.pdf
UP,34,Estadística 2,Estadística No Paramétrica,courses/lessons/Esta 2 PC4.pdf
UP,34,Estadística 2,Estadística No Paramétrica,courses/lessons/EAp2-2015-1A4-Sol.pdf
UP,34,Estadística 2,Estadística No Paramétrica,courses/lessons/Resumen teoria pc 4.pdf
UP,34,Estadística 2,Estadística No Paramétrica,courses/lessons/ESTADISTICA NO PARAMETRICA (teoria nueva).pdf
UP,34,Estadística 2,Resolución de Prácticas Pasadas,courses/lessons/Esta 2 - Clase 2 -PC4.pdf
UP,34,Estadística 2,Resolución de Prácticas Pasadas,courses/lessons/EAp2-2015-1A4-Sol.pdf
UP,34,Estadística 2,Resolución de la tarea 4,courses/lessons/Esta 2 - Clase 6 - PC4.pdf
UP,34,Estadística 2,Resolución de Tareas y Problemas Variados,courses/lessons/Tarea 4 - Estadistica 2.pdf
UP,34,Estadística 2,Asesoría 2018-2,courses/lessons/Est2-2018-2 A4.pdf
UP,34,Estadística 2,Regresión Lineal Múltiple,courses/lessons/Estadística 2 final.pdf
UP,34,Estadística 2,Examen Final - 2014-1,courses/lessons/Clase 2 - Final - Estadistica 2.pdf
UP,34,Estadística 2,Ejercicios Pasados,courses/lessons/Clase 3 - Final - Estadistica 2.pdf
UP,34,Estadística 2,Ejercicios Pasados,courses/lessons/Clase-3---Final---Estadistica-2-parte 1.pdf
UP,34,Estadística 2,Ejercicios Pasados,courses/lessons/Clase-3---Final---Estadistica-2-parte 2.pdf
UP,34,Estadística 2,Examen Final 2016-1,courses/lessons/EAp2-2016-1EF Sol.pdf
UP,34,Estadística 2,Examen Final  2016-2,courses/lessons/EF-Solución-EstAp2-2016-2.pdf.pdf
UP,34,Estadística 2,Examen de 2017-0,courses/lessons/examen final-2017-0.pdf
UP,34,Estadística 2,Solución de preguntas tipo control Parte 1,courses/lessons/Esta 2.pptx
UP,34,Estadística 2,Solución de preguntas tipo control Parte 2,courses/lessons/Esta 2 Parte 2 Solucionado.pdf
UP,34,Estadística 2,Solución de preguntas tipo control Parte 2,courses/lessons/Est2-2017-2 A5  Adicional.pdf
UP,34,Estadística 2,Preguntas de teoría para el examen final,courses/lessons/Final Esta2.pdf
UP,34,Estadística 2,Preguntas de teoría para el examen final,courses/lessons/preguntas teorica.docx
UP,34,Estadística 2,Preguntas de teoría para el examen final,courses/lessons/preguntas de teoría nuevo.docx
UP,35,Informática para los Negocios,Clase de Introducción,resources/22248/Clase 1 - Repaso Nive de Info.xlsx
UP,35,Informática para los Negocios,Teoría y Ejercicios Avanzados de Tabla Dinámica,resources/7022/Ejercicio TD 2014-2 (vacío).xlsx
UP,35,Informática para los Negocios,Teoría y Ejercicios Avanzados de Tabla Dinámica,resources/7022/Ejercicio TD 2014-2.xlsx
UP,35,Informática para los Negocios,Teoría y Ejercicios Avanzados de Tabla Dinámica,resources/7022/Ejercicio - Carreras.pdf
UP,35,Informática para los Negocios,Teoría y Ejercicios Avanzados de Tabla Dinámica,resources/7022/Ejercicio TD.xlsx
UP,35,Informática para los Negocios,Teoría y Ejercicios Avanzados de Tabla Dinámica,resources/7022/Ejercicio TD (Vacío).xlsx
UP,35,Informática para los Negocios,Resolución de la PC1 2013-1,resources/7329/PC1 2013-1.xlsx
UP,35,Informática para los Negocios,Resolución de la PC1 2013-1,resources/7329/PC1 2013-1 (vacío).xlsx
UP,35,Informática para los Negocios,Resolución de la PC1 2016-2,resources/7028/Link PC1 2016-2 Resuelta y Vacía.txt
UP,35,Informática para los Negocios,Resolución de la PC1 2017-1,resources/7031/PC1 2017-1 (vacío).xlsm
UP,35,Informática para los Negocios,Resolución de la PC1 2017-1,resources/7031/PC1 2017-1.xlsm
UP,35,Informática para los Negocios,Resolución de la PC1 2017-2,resources/16536/Link de recursos.txt
UP,35,Informática para los Negocios,Repaso 02 - índice Coincidir,resources/17774/Repaso 02 - Indice-Coincidir.xlsx
UP,35,Informática para los Negocios,Repaso 02 - índice Coincidir,resources/17774/Repaso 02 - Indice-Coincidir (Vacío).xlsx
UP,35,Informática para los Negocios,Repaso 05 - Formato Condicional,resources/17779/Repaso 05 - Fomato Condicional (Vacío).xlsx
UP,35,Informática para los Negocios,PC1 2018-1,resources/22409/PC1 2018-1 (vacío).xlsx
UP,35,Informática para los Negocios,PC1 2018-1,resources/22409/PC1 2018-1.xlsx
UP,35,Informática para los Negocios,PC1 2018-2,courses/lessons/PC1 2018-2 (vacío).xlsx
UP,35,Informática para los Negocios,PC1 2018-2,courses/lessons/Info Negocios - Solucion - PC1 2018-2.xlsx
UP,35,Informática para los Negocios,Introducción a las Matriciales,resources/22591/Introducción a las matriciales (vacío).xlsx
UP,35,Informática para los Negocios,Introducción a las Matriciales,resources/22591/Introducción a las matriciales.xlsx
UP,35,Informática para los Negocios,Ejercicios de Matriciales,resources/22595/Ejercicios Matriciales Resuelto.xlsx
UP,35,Informática para los Negocios,Ejercicios de Matriciales,resources/22595/Ejercicios Matriciales (vacío).xlsx
UP,35,Informática para los Negocios,Res Ref - Resolución de PC2 2015-1,resources/22600/PC2 2015-1.xlsx
UP,35,Informática para los Negocios,Res Ref - Resolución de PC2 2015-1,resources/22600/PC2 2015-1 (vacío).xlsx
UP,35,Informática para los Negocios,Resolución de la PC2 2016-1,resources/22605/PC1 2016-1.xlsm
UP,35,Informática para los Negocios,Resolución de la PC2 2016-1,resources/22605/PC1 2016-1 (vacío).xlsm
UP,35,Informática para los Negocios,Resolución de la PC2 2016-2,resources/23188/PC2 2016-2 (vacío).xlsx
UP,35,Informática para los Negocios,Resolución de la PC2 2016-2,resources/23188/PC2 2016-2.xlsx
UP,35,Informática para los Negocios,Resolución de la PC2 2017-1,resources/23193/PC2 2017-1(vacío).xlsm
UP,35,Informática para los Negocios,Resolución de la PC2 2017-1,resources/23193/PC2 2017-1.xlsm
UP,35,Informática para los Negocios,Resolución de la PC2 2017-2,resources/23196/PC2 2017-2 (1).xlsx
UP,35,Informática para los Negocios,Resolución de la PC2 2017-2,resources/23196/PC2 2017-2 (vacío).xlsx
UP,35,Informática para los Negocios,Repaso 08 Matriciales-DESREF-Rangos Desf,resources/23204/Repaso 08 Matriciales-DESREF-Rangos Desf (2).xlsx
UP,35,Informática para los Negocios,Repaso 08 Matriciales-DESREF-Rangos Desf,resources/23204/PC2 2017-2 (1).xlsx
UP,35,Informática para los Negocios,Repaso 08 Matriciales-DESREF-Rangos Desf,resources/23204/PC2 2017-2 (vacío).xlsx
UP,35,Informática para los Negocios,Resolución de la PC2 2018-1,resources/23209/PC2 2018-1 (vacío).xlsx
UP,35,Informática para los Negocios,Resolución de la PC2 2018-1,resources/23209/PC2 2018-1.xlsx
UP,35,Informática para los Negocios,Resolución de la PC2 2018-2,courses/lessons/PC2 2018-2 (AP).xlsx
UP,35,Informática para los Negocios,Ejercicios Diversos,resources/23438/Ejercicios Diversos (vacío).xlsx
UP,35,Informática para los Negocios,Ejercicios Diversos,resources/23438/Ejercicios Diversos (vacío) (1).xlsx
UP,35,Informática para los Negocios,Resolución Parcial 2015-2,resources/23443/Link de Descarga del Examen Parcial 2015-2.docx
UP,35,Informática para los Negocios,Resolución Parciales,resources/23448/Ejercicio EP 2013-1 (vacío).xlsx
UP,35,Informática para los Negocios,Resolución Parciales,resources/23448/Ejercicio EP 2013-1.xlsx
UP,35,Informática para los Negocios,Resolución Parciales,resources/23448/EP 2016-2 (vacío).xlsx
UP,35,Informática para los Negocios,Resolución Parciales,resources/23448/EP 2016-2.xlsx
UP,35,Informática para los Negocios,Resolución Parcial 2017-1,resources/23453/EP 2017-1 (vacío).xlsm
UP,35,Informática para los Negocios,Resolución Parcial 2017-1,resources/23453/EP 2017-1.xlsm
UP,35,Informática para los Negocios,Examen Parcial - 2016-2 Algoritmos,resources/23459/EP 2016-2 (Parte Algoritmo).xlsx
UP,35,Informática para los Negocios,Examen Parcial - 2016-2 Algoritmos,resources/23459/EP 2016-2 solución.xlsx
UP,35,Informática para los Negocios,Examen Parcial - 2018-1,resources/23487/PARCIALI-STENNING-ROSPIGLIOSI-Derek-1.xlsm
UP,35,Informática para los Negocios,Examen Parcial - 2018-1,resources/23487/Examen Parcial 2018-1 (vacío).xlsx
UP,35,Informática para los Negocios,Examen Parcial - 2018-1,resources/23487/Examen Parcial 2018-1.xlsx
UP,35,Informática para los Negocios,Examen Parcial - 2018-2,courses/lessons/Examen Parcial 2018-2.xlsx
UP,35,Informática para los Negocios,Lo Básico de la Programación,resources/23854/Lo básico de la programación.pdf
UP,35,Informática para los Negocios,Teoría básica para la PC3,resources/23856/Teoría Macros (vacío).xlsm
UP,35,Informática para los Negocios,Teoría básica para la PC3,resources/23856/Teoría Macros.xlsm
UP,35,Informática para los Negocios,Teoría básica para la PC3,resources/23856/PDF Macros Infante.pdf
